DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,cod_departamento,cod_municipio,region,FEX_C,cant_hog_completos,cant_hogares_vivienda,clase,tipo_vivienda
8443997,1,1,1,Caldas,La Dorada,Central,"281,1749559",1,1,Cabecera,Casa
8443998,1,1,1,Caldas,La Dorada,Central,"179,8169253",1,1,Cabecera,Casa
8443999,1,1,1,Caldas,La Dorada,Central,"202,4582535",1,1,Cabecera,Casa
8444000,1,1,1,Caldas,La Dorada,Central,"98,00832239",1,1,Cabecera,Casa
8444001,1,1,1,Caldas,La Dorada,Central,"135,8381043",1,1,Cabecera,Casa
8444003,1,1,1,Caldas,La Dorada,Central,"148,3961741",1,1,Cabecera,Casa
8444004,1,1,1,Caldas,La Dorada,Central,"212,2647026",1,1,Cabecera,Casa
8446140,1,1,1,Caldas,Manizales,Central,"243,6768548",1,1,Cabecera,Apartamento
8446141,1,1,1,Caldas,Villamaría,Central,"149,4533828",1,1,Cabecera,Apartamento
8446142,1,1,1,Caldas,Villamaría,Central,"377,5674428",1,1,Cabecera,Casa
8446143,1,1,1,Caldas,Manizales,Central,"169,4947284",1,1,Cabecera,Apartamento
8446144,1,1,1,Caldas,Villamaría,Central,"213,7176006",1,1,Cabecera,Casa
8446145,1,1,1,Caldas,Villamaría,Central,"244,2917651",1,1,Cabecera,Casa
8446966,1,1,1,Caldas,Manizales,Central,"236,4439316",1,1,Cabecera,Casa
8446967,1,1,1,Caldas,Manizales,Central,"428,7131445",1,1,Cabecera,Casa
8446968,1,1,1,Caldas,Manizales,Central,"147,6332841",1,1,Cabecera,Casa
8446969,1,1,1,Caldas,Manizales,Central,"203,1183467",1,1,Cabecera,Casa
8446970,1,1,1,Caldas,Manizales,Central,"228,5764135",1,1,Cabecera,Casa
8446971,1,1,1,Caldas,Manizales,Central,"155,1806853",1,1,Cabecera,Casa
8446972,1,1,1,Caldas,Manizales,Central,"147,6332841",1,1,Cabecera,Casa
8446973,1,1,1,Caldas,Manizales,Central,"126,8621062",1,1,Cabecera,Casa
8446974,1,1,1,Caldas,Manizales,Central,"136,960997",1,1,Cabecera,Casa
8446975,1,1,1,Caldas,Manizales,Central,"278,7349321",1,1,Cabecera,Casa
8446976,1,1,1,Caldas,Villamaría,Central,"154,7529083",1,1,Cabecera,Casa
8446977,1,1,1,Caldas,Villamaría,Central,"102,2066305",1,1,Cabecera,Casa
8446978,1,1,1,Caldas,Villamaría,Central,"157,5487744",1,1,Cabecera,Casa
8446979,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8446980,1,1,1,Caldas,Risaralda,Central,"123,0443346",1,1,Centro poblado / Rural disperso,Casa
8446981,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8446982,1,1,1,Caldas,Risaralda,Central,"142,0883851",1,1,Centro poblado / Rural disperso,Casa
8446984,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8446985,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8446986,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Cuarto(s)
8446987,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8446988,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8446989,1,1,1,Caldas,La Dorada,Central,"282,541561",1,1,Cabecera,Casa
8446990,1,1,1,Caldas,La Dorada,Central,"101,6382603",1,1,Cabecera,Casa
8446991,1,1,1,Caldas,La Dorada,Central,"300,2613305",1,1,Cabecera,Casa
8446992,1,1,1,Caldas,La Dorada,Central,"220,1263582",1,1,Cabecera,Casa
8446993,1,1,1,Caldas,La Dorada,Central,"242,9332606",1,1,Cabecera,Casa
8446994,1,1,1,Caldas,La Dorada,Central,"153,8923287",1,1,Cabecera,Casa
8446996,1,1,1,Caldas,La Dorada,Central,"101,6382603",1,1,Cabecera,Casa
8446997,1,1,1,Caldas,La Dorada,Central,"140,8691452",1,1,Cabecera,Casa
8446998,1,1,1,Caldas,La Dorada,Central,"301,7892072",1,1,Cabecera,Casa
8446999,1,1,1,Caldas,La Dorada,Central,"425,1277657",1,1,Cabecera,Casa
8447000,1,1,1,Caldas,La Dorada,Central,"254,6964455",1,1,Cabecera,Casa
8447001,1,1,1,Caldas,La Dorada,Central,"183,7656045",1,1,Cabecera,Casa
8447002,1,1,1,Caldas,La Dorada,Central,"183,7656045",1,1,Cabecera,Casa
8447003,1,1,1,Caldas,La Dorada,Central,"337,1567349",1,1,Cabecera,Casa
8447004,1,1,1,Caldas,La Dorada,Central,"278,2428264",1,1,Cabecera,Casa
8447005,1,1,1,Caldas,La Dorada,Central,"301,8274055",1,1,Cabecera,Casa
8447006,1,1,1,Caldas,La Dorada,Central,"183,7656045",1,1,Cabecera,Casa
8447007,1,1,1,Caldas,La Dorada,Central,"278,2428264",1,1,Cabecera,Casa
8448485,1,1,1,Caldas,Villamaría,Central,"182,9388693",1,1,Cabecera,Casa
8448486,1,1,1,Caldas,Villamaría,Central,"172,1139696",1,1,Cabecera,Casa
8448487,1,1,1,Caldas,Villamaría,Central,"172,1139696",1,1,Cabecera,Casa
8448488,1,1,1,Caldas,Villamaría,Central,"362,3712706",1,1,Cabecera,Casa
8448490,1,1,1,Caldas,Villamaría,Central,"211,6681116",1,1,Cabecera,Casa
8448492,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448493,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448495,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448496,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448497,1,1,1,Caldas,Risaralda,Central,"98,41466293",1,1,Centro poblado / Rural disperso,Casa
8448498,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448499,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448500,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8448501,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8449360,1,1,1,Caldas,Manizales,Central,"218,9156096",1,1,Cabecera,Apartamento
8449361,1,1,1,Caldas,Manizales,Central,"147,6332841",1,1,Cabecera,Casa
8449362,1,1,1,Caldas,Manizales,Central,"186,4368408",1,1,Cabecera,Casa
8449363,1,1,1,Caldas,Manizales,Central,"148,9734467",1,1,Cabecera,Casa
8449364,1,1,1,Caldas,Manizales,Central,"272,4356287",1,1,Cabecera,Casa
8449365,1,1,1,Caldas,Manizales,Central,"150,3243059",1,1,Cabecera,Casa
8449366,1,1,1,Caldas,Manizales,Central,"205,8076797",1,1,Cabecera,Casa
8449367,1,1,1,Caldas,Manizales,Central,"110,2835926",1,1,Cabecera,Casa
8449369,1,1,1,Caldas,Manizales,Central,"258,2878812",1,1,Cabecera,Casa
8449370,1,1,1,Caldas,Villamaría,Central,"234,8166582",1,1,Cabecera,Casa
8449372,1,1,1,Caldas,Manizales,Central,"238,3852517",1,1,Cabecera,Casa
8449373,1,1,1,Caldas,Manizales,Central,"264,0931142",1,1,Cabecera,Casa
8449374,1,1,1,Caldas,Manizales,Central,"267,0811947",1,1,Cabecera,Casa
8449375,1,1,1,Caldas,Manizales,Central,"202,9957657",1,1,Cabecera,Casa
8449376,1,1,1,Caldas,Villamaría,Central,"191,7737949",1,1,Cabecera,Casa
8449377,1,1,1,Caldas,Villamaría,Central,"177,2085997",1,1,Cabecera,Casa
8449378,1,1,1,Caldas,Villamaría,Central,"250,220338",1,1,Cabecera,Casa
8449379,1,1,1,Caldas,Villamaría,Central,"197,3146952",1,1,Cabecera,Casa
8449380,1,1,1,Caldas,Villamaría,Central,"115,9791552",1,1,Cabecera,Casa
8449381,1,1,1,Caldas,Villamaría,Central,"268,3089648",1,1,Cabecera,Casa
8449382,1,1,1,Caldas,Anserma,Central,"138,5643649",1,1,Centro poblado / Rural disperso,Casa
8449383,1,1,1,Caldas,Anserma,Central,"123,0091486",1,1,Centro poblado / Rural disperso,Casa
8449384,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8449385,1,1,1,Caldas,Pácora,Central,"99,37606523",1,1,Cabecera,Casa
8449386,1,1,1,Caldas,Chinchiná,Central,"181,888721",1,1,Cabecera,Apartamento
8449387,1,1,1,Caldas,Chinchiná,Central,"271,4861131",1,1,Cabecera,Casa
8449388,1,1,1,Caldas,Chinchiná,Central,"119,0083734",1,1,Cabecera,Apartamento
8449389,1,1,1,Caldas,Chinchiná,Central,"119,0083734",1,1,Cabecera,Apartamento
8449390,1,1,1,Caldas,Chinchiná,Central,"119,0083734",1,1,Cabecera,Casa
8449391,1,1,1,Caldas,Chinchiná,Central,"13,63434731",1,1,Centro poblado / Rural disperso,Casa
8449392,1,1,1,Caldas,Chinchiná,Central,"13,63434731",1,1,Centro poblado / Rural disperso,Casa
8449393,1,1,1,Caldas,Chinchiná,Central,"13,63434731",1,1,Centro poblado / Rural disperso,Apartamento
8449394,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8449395,1,1,1,Caldas,Chinchiná,Central,"35,41674343",1,1,Centro poblado / Rural disperso,Casa
8449396,1,1,1,Caldas,Chinchiná,Central,"74,92615449",1,1,Centro poblado / Rural disperso,Casa
8449397,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8449398,1,1,1,Caldas,Chinchiná,Central,"20,42076226",1,1,Centro poblado / Rural disperso,Casa
8449399,1,1,1,Caldas,Chinchiná,Central,"18,73153862",1,1,Centro poblado / Rural disperso,Casa
8449401,1,1,1,Caldas,Chinchiná,Central,"124,6962736",1,1,Cabecera,Apartamento
8449402,1,1,1,Caldas,Chinchiná,Central,"194,3935706",1,1,Cabecera,Apartamento
8449403,1,1,1,Caldas,Chinchiná,Central,"124,6962736",1,1,Cabecera,Apartamento
8449404,1,1,1,Caldas,Chinchiná,Central,"150,2507649",1,1,Cabecera,Casa
8449405,1,1,1,Caldas,Chinchiná,Central,"202,833369",1,1,Cabecera,Casa
8449406,1,1,1,Caldas,Chinchiná,Central,"306,740329",1,1,Cabecera,Casa
8449408,1,1,1,Caldas,La Dorada,Central,"134,1488913",1,1,Cabecera,Cuarto(s)
8449409,1,1,1,Caldas,La Dorada,Central,"185,9284052",1,1,Cabecera,Cuarto(s)
8449410,1,1,1,Caldas,La Dorada,Central,"140,543512",1,1,Cabecera,Casa
8449411,1,1,1,Caldas,La Dorada,Central,"185,9284052",1,1,Cabecera,Cuarto(s)
8449412,1,1,1,Caldas,La Dorada,Central,"185,9284052",1,1,Cabecera,Casa
8449413,1,1,1,Caldas,La Dorada,Central,"134,1488913",1,1,Cabecera,Casa
8449414,1,1,1,Caldas,La Dorada,Central,"203,1172632",1,1,Cabecera,Casa
8449415,1,1,1,Caldas,La Dorada,Central,"203,1172632",1,1,Cabecera,Casa
8449416,1,1,1,Caldas,La Dorada,Central,"144,8272735",1,1,Cabecera,Casa
8449417,1,1,1,Caldas,La Dorada,Central,"134,1488913",1,1,Cabecera,Casa
8452362,1,1,1,Caldas,Manizales,Central,"184,5416051",1,1,Cabecera,Casa
8452364,1,1,1,Caldas,Manizales,Central,"119,3697579",1,1,Cabecera,Casa
8452365,1,1,1,Caldas,Villamaría,Central,"349,4041821",1,1,Cabecera,Casa
8452366,1,1,1,Caldas,Villamaría,Central,"297,9578406",1,1,Cabecera,Casa
8452367,1,1,1,Caldas,Villamaría,Central,"298,5672954",1,1,Cabecera,Casa
8452368,1,1,1,Caldas,Villamaría,Central,"325,40353",1,1,Cabecera,Casa
8452369,1,1,1,Caldas,Villamaría,Central,"172,4296556",1,1,Cabecera,Casa
8452370,1,1,1,Caldas,Manizales,Central,"148,9734467",1,1,Cabecera,Casa
8452371,1,1,1,Caldas,Manizales,Central,"280,2500767",1,1,Cabecera,Casa
8452372,1,1,1,Caldas,Villamaría,Central,"223,1218174",1,1,Cabecera,Casa
8452373,1,1,1,Caldas,Manizales,Central,"314,1569951",1,1,Cabecera,Casa
8452374,1,1,1,Caldas,Manizales,Central,"417,5911711",1,1,Cabecera,Casa
8452375,1,1,1,Caldas,Manizales,Central,"237,2121873",1,1,Cabecera,Casa
8452377,1,1,1,Caldas,Manizales,Central,"237,2121873",1,1,Cabecera,Casa
8452379,1,1,1,Caldas,Manizales,Central,"184,5416051",1,1,Cabecera,Casa
8452380,1,1,1,Caldas,Manizales,Central,"184,5416051",1,1,Cabecera,Casa
8452381,1,1,1,Caldas,Manizales,Central,"158,5776328",1,1,Cabecera,Casa
8452382,1,1,1,Caldas,Manizales,Central,"186,2042011",1,1,Cabecera,Casa
8452383,1,1,1,Caldas,Manizales,Central,"184,5416051",1,1,Cabecera,Casa
8452384,1,1,1,Caldas,Manizales,Central,"184,5416051",1,1,Cabecera,Casa
8452385,1,1,1,Caldas,Villamaría,Central,"193,7556355",1,1,Cabecera,Casa
8452386,1,1,1,Caldas,Villamaría,Central,"282,5234598",1,1,Cabecera,Casa
8452387,1,1,1,Caldas,Villamaría,Central,"232,3078619",1,1,Cabecera,Casa
8452388,1,1,1,Caldas,Villamaría,Central,"212,7882058",1,1,Cabecera,Casa
8452390,1,1,1,Caldas,Villamaría,Central,"325,40353",1,1,Cabecera,Casa
8452391,1,1,1,Caldas,Villamaría,Central,"411,7895615",1,1,Cabecera,Casa
8452392,1,1,1,Caldas,Villamaría,Central,"229,6096463",1,1,Cabecera,Casa
8452393,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8452394,1,1,1,Caldas,Risaralda,Central,"127,8683137",1,1,Centro poblado / Rural disperso,Casa
8452395,1,1,1,Caldas,Risaralda,Central,"137,8837636",1,1,Centro poblado / Rural disperso,Casa
8452396,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8452397,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8452399,1,1,1,Caldas,Risaralda,Central,"35,52209627",1,1,Centro poblado / Rural disperso,Casa
8452400,1,1,1,Caldas,Risaralda,Central,"57,13279414",1,1,Centro poblado / Rural disperso,Casa
8452401,1,1,1,Caldas,Risaralda,Central,"38,72550448",1,1,Centro poblado / Rural disperso,Casa
8452402,1,1,1,Caldas,Risaralda,Central,"51,6161444",1,1,Centro poblado / Rural disperso,Casa
8452403,1,1,1,Caldas,Marulanda,Central,"15,94397075",1,1,Centro poblado / Rural disperso,Casa
8452404,1,1,1,Caldas,Marulanda,Central,"10,70464792",1,1,Centro poblado / Rural disperso,Casa
8452405,1,1,1,Caldas,Marulanda,Central,"4,871966116",1,1,Centro poblado / Rural disperso,Casa
8452406,1,1,1,Caldas,Marulanda,Central,"4,871966116",1,1,Centro poblado / Rural disperso,Casa
8452407,1,1,1,Caldas,Marulanda,Central,"19,48786447",1,1,Centro poblado / Rural disperso,Casa
8452408,1,1,1,Caldas,Marulanda,Central,"4,871966116",1,1,Centro poblado / Rural disperso,Casa
8452409,1,1,1,Caldas,Marulanda,Central,"15,56499292",1,1,Centro poblado / Rural disperso,Casa
8452410,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452411,1,1,1,Caldas,Marulanda,Central,"11,1357133",1,1,Centro poblado / Rural disperso,Casa
8452412,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452413,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452414,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Casa
8452416,1,1,1,Caldas,Marulanda,Central,"8,695527142",1,1,Centro poblado / Rural disperso,Casa
8452417,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Apartamento
8452418,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Apartamento
8452419,1,1,1,Caldas,Marulanda,Central,"13,69903199",1,1,Centro poblado / Rural disperso,Casa
8452420,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Casa
8452421,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Casa
8452422,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Casa
8452423,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452424,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452425,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452427,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452428,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452429,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452430,1,1,1,Caldas,Pácora,Central,"117,1098412",1,1,Cabecera,Casa
8452432,1,1,1,Caldas,Pácora,Central,"77,71373821",1,1,Centro poblado / Rural disperso,Casa
8452433,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452434,1,1,1,Caldas,Pácora,Central,"59,4476887",1,1,Centro poblado / Rural disperso,Casa
8452435,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452436,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452437,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452438,1,1,1,Caldas,Pácora,Central,"155,3315937",1,1,Centro poblado / Rural disperso,Casa
8452439,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452440,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452441,1,1,1,Caldas,Pácora,Central,"52,26977873",1,1,Centro poblado / Rural disperso,Casa
8452442,1,1,1,Caldas,Pácora,Central,"38,83289841",1,1,Centro poblado / Rural disperso,Casa
8452444,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452445,1,1,1,Caldas,Manzanares,Central,"159,5849185",1,1,Centro poblado / Rural disperso,Casa
8452446,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452447,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452448,1,1,1,Caldas,Manzanares,Central,"148,5191586",1,1,Centro poblado / Rural disperso,Casa
8452449,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452450,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452451,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452452,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452453,1,1,1,Caldas,Manzanares,Central,"63,47252005",1,1,Centro poblado / Rural disperso,Casa
8452454,1,1,1,Caldas,Manzanares,Central,"63,47252005",1,1,Centro poblado / Rural disperso,Casa
8452455,1,1,1,Caldas,Manzanares,Central,"91,10006829",1,1,Centro poblado / Rural disperso,Casa
8452456,1,1,1,Caldas,Manzanares,Central,"57,45227853",1,1,Centro poblado / Rural disperso,Casa
8452457,1,1,1,Caldas,Manzanares,Central,"165,8481247",1,1,Centro poblado / Rural disperso,Casa
8452458,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452459,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452460,1,1,1,Caldas,Manzanares,Central,"71,14296956",1,1,Centro poblado / Rural disperso,Casa
8452461,1,1,1,Caldas,Manzanares,Central,"93,00337173",1,1,Centro poblado / Rural disperso,Casa
8452462,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452463,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452464,1,1,1,Caldas,Manzanares,Central,"165,8481247",1,1,Centro poblado / Rural disperso,Casa
8452465,1,1,1,Caldas,Manzanares,Central,"165,8481247",1,1,Centro poblado / Rural disperso,Casa
8452466,1,1,1,Caldas,Marulanda,Central,"10,12892477",1,1,Centro poblado / Rural disperso,Casa
8452467,1,1,1,Caldas,Marulanda,Central,"4,871966116",1,1,Centro poblado / Rural disperso,Casa
8452468,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452469,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452470,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452471,1,1,1,Caldas,Manzanares,Central,"165,8481247",1,1,Centro poblado / Rural disperso,Casa
8452473,1,1,1,Caldas,Manzanares,Central,"135,6884257",1,1,Centro poblado / Rural disperso,Casa
8452474,1,1,1,Caldas,Manzanares,Central,"158,5415731",1,1,Centro poblado / Rural disperso,Casa
8452475,1,1,1,Caldas,Manzanares,Central,"45,20110701",1,1,Centro poblado / Rural disperso,Casa
8452476,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452477,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452478,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452479,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452480,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452481,1,1,1,Caldas,Manzanares,Central,"110,6027978",1,1,Centro poblado / Rural disperso,Casa
8452482,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452483,1,1,1,Caldas,Manzanares,Central,"97,70928593",1,1,Centro poblado / Rural disperso,Casa
8452484,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452485,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452486,1,1,1,Caldas,Marulanda,Central,"3,989492769",1,1,Centro poblado / Rural disperso,Casa
8452487,1,1,1,Caldas,Marulanda,Central,"19,79769828",1,1,Centro poblado / Rural disperso,Apartamento
8452488,1,1,1,Caldas,Marulanda,Central,"5,984239153",1,1,Centro poblado / Rural disperso,Apartamento
8452489,1,1,1,Caldas,Marulanda,Central,"11,0458492",1,1,Centro poblado / Rural disperso,Casa
8452490,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452491,1,1,1,Caldas,Manzanares,Central,"79,75002384",1,1,Centro poblado / Rural disperso,Casa
8452492,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452493,1,1,1,Caldas,Manzanares,Central,"132,4632",1,1,Centro poblado / Rural disperso,Casa
8452494,1,1,1,Caldas,Manzanares,Central,"122,1229269",1,1,Centro poblado / Rural disperso,Casa
8452495,1,1,1,Caldas,Marulanda,Central,"5,755009975",1,1,Centro poblado / Rural disperso,Casa
8452496,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452497,1,1,1,Caldas,Manzanares,Central,"41,46203119",1,1,Centro poblado / Rural disperso,Casa
8452498,1,1,1,Caldas,Manzanares,Central,"140,3943399",1,1,Centro poblado / Rural disperso,Casa
8452499,1,1,1,Caldas,La Dorada,Central,"98,00832239",1,1,Cabecera,Apartamento
